"COUNTRY","YEAR","VACCINECODE","AGEGROUP","DOSES"
"JAM",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"JAM",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"JAM",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"JAM",2006,"MCV1","NOT_COLLECTED",NA
"JAM",2007,"MCV1","NOT_COLLECTED","38797"
"JAM",2008,"MCV1","NOT_COLLECTED","40481"
"JAM",2009,"MCV1","NOT_COLLECTED","40067"
"JAM",2010,"MCV1","NOT_COLLECTED","39673"
"JAM",2011,"MCV1","NOT_COLLECTED","36678"
"JAM",2012,"MCV1","NOT_COLLECTED","36275"
"JAM",2013,"MCV1","NOT_COLLECTED","36823"
"JAM",2014,"MCV1","NOT_COLLECTED","35652"
"JAM",2015,"MCV1","NOT_COLLECTED","34375"
"JAM",2016,"MCV1","NOT_COLLECTED","35424"
"JAM",2006,"MCV1","GTEQ_24_MONTHS","8932"
"JAM",2007,"MCV1","GTEQ_24_MONTHS","7517"
"JAM",2008,"MCV1","GTEQ_24_MONTHS",NA
"JAM",2009,"MCV1","GTEQ_24_MONTHS",NA
"JAM",2010,"MCV1","GTEQ_24_MONTHS","6331"
"JAM",2011,"MCV1","GTEQ_24_MONTHS","10902"
"JAM",2012,"MCV1","GTEQ_24_MONTHS","3362"
"JAM",2013,"MCV1","GTEQ_24_MONTHS","1308"
"JAM",2014,"MCV1","GTEQ_24_MONTHS","6712"
"JAM",2015,"MCV1","GTEQ_24_MONTHS","3442"
"JAM",2016,"MCV1","GTEQ_24_MONTHS","929"
"KNA",2006,"DTPCV3","NOT_COLLECTED","6"
"KNA",2007,"DTPCV3","NOT_COLLECTED","4"
"KNA",2008,"DTPCV3","NOT_COLLECTED","7"
"KNA",2009,"DTPCV3","NOT_COLLECTED","2"
"KNA",2010,"DTPCV3","NOT_COLLECTED",NA
"KNA",2011,"DTPCV3","NOT_COLLECTED","0"
"KNA",2012,"DTPCV3","NOT_COLLECTED",NA
"KNA",2013,"DTPCV3","NOT_COLLECTED","700"
"KNA",2014,"DTPCV3","NOT_COLLECTED","632"
"KNA",2015,"DTPCV3","NOT_COLLECTED","684"
"KNA",2016,"DTPCV3","NOT_COLLECTED","714"
"KNA",2006,"DTPCV3","NOT_COLLECTED",NA
"KNA",2007,"DTPCV3","NOT_COLLECTED",NA
"KNA",2008,"DTPCV3","NOT_COLLECTED","0"
"KNA",2009,"DTPCV3","NOT_COLLECTED","0"
"KNA",2010,"DTPCV3","NOT_COLLECTED","0"
"KNA",2011,"DTPCV3","NOT_COLLECTED",NA
"KNA",2012,"DTPCV3","NOT_COLLECTED",NA
"KNA",2013,"DTPCV3","NOT_COLLECTED",NA
"KNA",2014,"DTPCV3","NOT_COLLECTED",NA
"KNA",2015,"DTPCV3","NOT_COLLECTED",NA
"KNA",2016,"DTPCV3","NOT_COLLECTED",NA
"KNA",2006,"DTPCV3","NOT_COLLECTED","724"
"KNA",2007,"DTPCV3","NOT_COLLECTED",NA
"KNA",2008,"DTPCV3","NOT_COLLECTED","780"
"KNA",2009,"DTPCV3","NOT_COLLECTED","840"
"KNA",2010,"DTPCV3","NOT_COLLECTED","783"
"KNA",2011,"DTPCV3","NOT_COLLECTED","684"
"KNA",2012,"DTPCV3","NOT_COLLECTED","759"
"KNA",2013,"DTPCV3","NOT_COLLECTED","700"
"KNA",2014,"DTPCV3","NOT_COLLECTED",NA
"KNA",2015,"DTPCV3","NOT_COLLECTED",NA
"KNA",2016,"DTPCV3","NOT_COLLECTED",NA
"KNA",2006,"DTPCV3","12_TO_23_MONTHS","3"
"KNA",2007,"DTPCV3","12_TO_23_MONTHS","3"
"KNA",2008,"DTPCV3","12_TO_23_MONTHS","10"
"KNA",2009,"DTPCV3","12_TO_23_MONTHS","6"
"KNA",2010,"DTPCV3","12_TO_23_MONTHS","3"
"KNA",2011,"DTPCV3","12_TO_23_MONTHS","3"
"KNA",2012,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2013,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2014,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2015,"DTPCV3","12_TO_23_MONTHS","2"
"KNA",2016,"DTPCV3","12_TO_23_MONTHS","8"
"KNA",2006,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2007,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2008,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2009,"DTPCV3","12_TO_23_MONTHS","0"
"KNA",2010,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2011,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2012,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2013,"DTPCV3","12_TO_23_MONTHS","0"
"KNA",2014,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2015,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2016,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2006,"DTPCV3","12_TO_23_MONTHS","0"
"KNA",2007,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2008,"DTPCV3","12_TO_23_MONTHS","0"
"KNA",2009,"DTPCV3","12_TO_23_MONTHS","1"
"KNA",2010,"DTPCV3","12_TO_23_MONTHS","1"
"KNA",2011,"DTPCV3","12_TO_23_MONTHS","1"
"KNA",2012,"DTPCV3","12_TO_23_MONTHS","2"
"KNA",2013,"DTPCV3","12_TO_23_MONTHS","0"
"KNA",2014,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2015,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2016,"DTPCV3","12_TO_23_MONTHS",NA
"KNA",2006,"DTPCV3","GTEQ_24_MONTHS","3"
"KNA",2007,"DTPCV3","GTEQ_24_MONTHS","2"
"KNA",2008,"DTPCV3","GTEQ_24_MONTHS","2"
"KNA",2009,"DTPCV3","GTEQ_24_MONTHS","4"
"KNA",2010,"DTPCV3","GTEQ_24_MONTHS","2"
"KNA",2011,"DTPCV3","GTEQ_24_MONTHS","2"
"KNA",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2016,"DTPCV3","GTEQ_24_MONTHS","5"
"KNA",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2009,"DTPCV3","GTEQ_24_MONTHS","0"
"KNA",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2013,"DTPCV3","GTEQ_24_MONTHS","0"
"KNA",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"KNA",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2008,"DTPCV3","GTEQ_24_MONTHS","0"
"KNA",2009,"DTPCV3","GTEQ_24_MONTHS","0"
"KNA",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2013,"DTPCV3","GTEQ_24_MONTHS","0"
"KNA",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"KNA",2006,"MCV1","NOT_COLLECTED",NA
"KNA",2007,"MCV1","NOT_COLLECTED","755"
"KNA",2008,"MCV1","NOT_COLLECTED","790"
"KNA",2009,"MCV1","NOT_COLLECTED","818"
"KNA",2010,"MCV1","NOT_COLLECTED","830"
"KNA",2011,"MCV1","NOT_COLLECTED","713"
"KNA",2012,"MCV1","NOT_COLLECTED","707"
"KNA",2013,"MCV1","NOT_COLLECTED","737"
"KNA",2014,"MCV1","NOT_COLLECTED","608"
"KNA",2015,"MCV1","NOT_COLLECTED","684"
"KNA",2016,"MCV1","NOT_COLLECTED","0"
"KNA",2006,"MCV1","GTEQ_24_MONTHS","36"
"KNA",2007,"MCV1","GTEQ_24_MONTHS","189"
"KNA",2008,"MCV1","GTEQ_24_MONTHS","12"
"KNA",2009,"MCV1","GTEQ_24_MONTHS","113"
"KNA",2010,"MCV1","GTEQ_24_MONTHS","132"
"KNA",2011,"MCV1","GTEQ_24_MONTHS","17"
"KNA",2012,"MCV1","GTEQ_24_MONTHS","8"
"KNA",2013,"MCV1","GTEQ_24_MONTHS",NA
"KNA",2014,"MCV1","GTEQ_24_MONTHS",NA
"KNA",2015,"MCV1","GTEQ_24_MONTHS",NA
"KNA",2016,"MCV1","GTEQ_24_MONTHS","0"
"LCA",2006,"DTPCV3","NOT_COLLECTED",NA
"LCA",2007,"DTPCV3","NOT_COLLECTED",NA
"LCA",2008,"DTPCV3","NOT_COLLECTED",NA
"LCA",2009,"DTPCV3","NOT_COLLECTED",NA
"LCA",2010,"DTPCV3","NOT_COLLECTED",NA
"LCA",2011,"DTPCV3","NOT_COLLECTED",NA
"LCA",2012,"DTPCV3","NOT_COLLECTED",NA
"LCA",2013,"DTPCV3","NOT_COLLECTED","2065"
"LCA",2014,"DTPCV3","NOT_COLLECTED","2054"
"LCA",2015,"DTPCV3","NOT_COLLECTED","2134"
"LCA",2016,"DTPCV3","NOT_COLLECTED","1967"
"LCA",2006,"DTPCV3","NOT_COLLECTED",NA
"LCA",2007,"DTPCV3","NOT_COLLECTED",NA
"LCA",2008,"DTPCV3","NOT_COLLECTED",NA
"LCA",2009,"DTPCV3","NOT_COLLECTED",NA
"LCA",2010,"DTPCV3","NOT_COLLECTED",NA
"LCA",2011,"DTPCV3","NOT_COLLECTED",NA
"LCA",2012,"DTPCV3","NOT_COLLECTED",NA
"LCA",2013,"DTPCV3","NOT_COLLECTED",NA
"LCA",2014,"DTPCV3","NOT_COLLECTED",NA
"LCA",2015,"DTPCV3","NOT_COLLECTED",NA
"LCA",2016,"DTPCV3","NOT_COLLECTED",NA
"LCA",2006,"DTPCV3","NOT_COLLECTED","1837"
"LCA",2007,"DTPCV3","NOT_COLLECTED","2115"
"LCA",2008,"DTPCV3","NOT_COLLECTED","2071"
"LCA",2009,"DTPCV3","NOT_COLLECTED","2117"
"LCA",2010,"DTPCV3","NOT_COLLECTED","2099"
"LCA",2011,"DTPCV3","NOT_COLLECTED","1856"
"LCA",2012,"DTPCV3","NOT_COLLECTED","1948"
"LCA",2013,"DTPCV3","NOT_COLLECTED","2065"
"LCA",2014,"DTPCV3","NOT_COLLECTED",NA
"LCA",2015,"DTPCV3","NOT_COLLECTED",NA
"LCA",2016,"DTPCV3","NOT_COLLECTED",NA
"LCA",2006,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2007,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2008,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2009,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2010,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2011,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2012,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2013,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2014,"DTPCV3","12_TO_23_MONTHS","58"
"LCA",2015,"DTPCV3","12_TO_23_MONTHS","81"
"LCA",2016,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2006,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2007,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2008,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2009,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2010,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2011,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2012,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2013,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2014,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2015,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2016,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2006,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2007,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2008,"DTPCV3","12_TO_23_MONTHS","64"
"LCA",2009,"DTPCV3","12_TO_23_MONTHS","61"
"LCA",2010,"DTPCV3","12_TO_23_MONTHS","65"
"LCA",2011,"DTPCV3","12_TO_23_MONTHS","47"
"LCA",2012,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2013,"DTPCV3","12_TO_23_MONTHS","48"
"LCA",2014,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2015,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2016,"DTPCV3","12_TO_23_MONTHS",NA
"LCA",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2014,"DTPCV3","GTEQ_24_MONTHS","18"
"LCA",2015,"DTPCV3","GTEQ_24_MONTHS","33"
"LCA",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2008,"DTPCV3","GTEQ_24_MONTHS","28"
"LCA",2009,"DTPCV3","GTEQ_24_MONTHS","17"
"LCA",2010,"DTPCV3","GTEQ_24_MONTHS","28"
"LCA",2011,"DTPCV3","GTEQ_24_MONTHS","31"
"LCA",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2013,"DTPCV3","GTEQ_24_MONTHS","16"
"LCA",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"LCA",2006,"MCV1","NOT_COLLECTED",NA
"LCA",2007,"MCV1","NOT_COLLECTED","2019"
"LCA",2008,"MCV1","NOT_COLLECTED","2155"
"LCA",2009,"MCV1","NOT_COLLECTED","2184"
"LCA",2010,"MCV1","NOT_COLLECTED","2134"
"LCA",2011,"MCV1","NOT_COLLECTED","1965"
"LCA",2012,"MCV1","NOT_COLLECTED","1912"
"LCA",2013,"MCV1","NOT_COLLECTED","2035"
"LCA",2014,"MCV1","NOT_COLLECTED","2029"
"LCA",2015,"MCV1","NOT_COLLECTED","1998"
"LCA",2016,"MCV1","NOT_COLLECTED","2085"
"LCA",2006,"MCV1","GTEQ_24_MONTHS",NA
"LCA",2007,"MCV1","GTEQ_24_MONTHS",NA
"LCA",2008,"MCV1","GTEQ_24_MONTHS","58"
"LCA",2009,"MCV1","GTEQ_24_MONTHS","42"
"LCA",2010,"MCV1","GTEQ_24_MONTHS",NA
"LCA",2011,"MCV1","GTEQ_24_MONTHS","59"
"LCA",2012,"MCV1","GTEQ_24_MONTHS","52"
"LCA",2013,"MCV1","GTEQ_24_MONTHS",NA
"LCA",2014,"MCV1","GTEQ_24_MONTHS","25"
"LCA",2015,"MCV1","GTEQ_24_MONTHS","69"
"LCA",2016,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2006,"DTPCV3","NOT_COLLECTED",NA
"MSR",2007,"DTPCV3","NOT_COLLECTED","0"
"MSR",2008,"DTPCV3","NOT_COLLECTED",NA
"MSR",2009,"DTPCV3","NOT_COLLECTED",NA
"MSR",2010,"DTPCV3","NOT_COLLECTED",NA
"MSR",2011,"DTPCV3","NOT_COLLECTED",NA
"MSR",2012,"DTPCV3","NOT_COLLECTED",NA
"MSR",2013,"DTPCV3","NOT_COLLECTED",NA
"MSR",2014,"DTPCV3","NOT_COLLECTED","53"
"MSR",2015,"DTPCV3","NOT_COLLECTED","42"
"MSR",2016,"DTPCV3","NOT_COLLECTED","52"
"MSR",2006,"DTPCV3","NOT_COLLECTED",NA
"MSR",2007,"DTPCV3","NOT_COLLECTED",NA
"MSR",2008,"DTPCV3","NOT_COLLECTED",NA
"MSR",2009,"DTPCV3","NOT_COLLECTED",NA
"MSR",2010,"DTPCV3","NOT_COLLECTED",NA
"MSR",2011,"DTPCV3","NOT_COLLECTED",NA
"MSR",2012,"DTPCV3","NOT_COLLECTED",NA
"MSR",2013,"DTPCV3","NOT_COLLECTED",NA
"MSR",2014,"DTPCV3","NOT_COLLECTED",NA
"MSR",2015,"DTPCV3","NOT_COLLECTED",NA
"MSR",2016,"DTPCV3","NOT_COLLECTED",NA
"MSR",2006,"DTPCV3","NOT_COLLECTED",NA
"MSR",2007,"DTPCV3","NOT_COLLECTED","66"
"MSR",2008,"DTPCV3","NOT_COLLECTED",NA
"MSR",2009,"DTPCV3","NOT_COLLECTED","76"
"MSR",2010,"DTPCV3","NOT_COLLECTED","51"
"MSR",2011,"DTPCV3","NOT_COLLECTED","44"
"MSR",2012,"DTPCV3","NOT_COLLECTED","51"
"MSR",2013,"DTPCV3","NOT_COLLECTED",NA
"MSR",2014,"DTPCV3","NOT_COLLECTED",NA
"MSR",2015,"DTPCV3","NOT_COLLECTED",NA
"MSR",2016,"DTPCV3","NOT_COLLECTED",NA
"MSR",2006,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2007,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2008,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2009,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2010,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2011,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2012,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2013,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2014,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2015,"DTPCV3","12_TO_23_MONTHS","0"
"MSR",2016,"DTPCV3","12_TO_23_MONTHS","0"
"MSR",2006,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2007,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2008,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2009,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2010,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2011,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2012,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2013,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2014,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2015,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2016,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2006,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2007,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2008,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2009,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2010,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2011,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2012,"DTPCV3","12_TO_23_MONTHS","0"
"MSR",2013,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2014,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2015,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2016,"DTPCV3","12_TO_23_MONTHS",NA
"MSR",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2015,"DTPCV3","GTEQ_24_MONTHS","0"
"MSR",2016,"DTPCV3","GTEQ_24_MONTHS","0"
"MSR",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"MSR",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"MSR",2006,"MCV1","NOT_COLLECTED",NA
"MSR",2007,"MCV1","NOT_COLLECTED","47"
"MSR",2008,"MCV1","NOT_COLLECTED",NA
"MSR",2009,"MCV1","NOT_COLLECTED","40"
"MSR",2010,"MCV1","NOT_COLLECTED","77"
"MSR",2011,"MCV1","NOT_COLLECTED","43"
"MSR",2012,"MCV1","NOT_COLLECTED","47"
"MSR",2013,"MCV1","NOT_COLLECTED",NA
"MSR",2014,"MCV1","NOT_COLLECTED","54"
"MSR",2015,"MCV1","NOT_COLLECTED","68"
"MSR",2016,"MCV1","NOT_COLLECTED","52"
"MSR",2006,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2007,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2008,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2009,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2010,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2011,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2012,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2013,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2014,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2015,"MCV1","GTEQ_24_MONTHS",NA
"MSR",2016,"MCV1","GTEQ_24_MONTHS","0"
"SAB",2006,"DTPCV3","NOT_COLLECTED",NA
"SAB",2007,"DTPCV3","NOT_COLLECTED",NA
"SAB",2008,"DTPCV3","NOT_COLLECTED",NA
"SAB",2009,"DTPCV3","NOT_COLLECTED",NA
"SAB",2010,"DTPCV3","NOT_COLLECTED",NA
"SAB",2011,"DTPCV3","NOT_COLLECTED",NA
"SAB",2012,"DTPCV3","NOT_COLLECTED",NA
"SAB",2013,"DTPCV3","NOT_COLLECTED",NA
"SAB",2014,"DTPCV3","NOT_COLLECTED",NA
"SAB",2015,"DTPCV3","NOT_COLLECTED",NA
"SAB",2016,"DTPCV3","NOT_COLLECTED",NA
"SAB",2006,"DTPCV3","NOT_COLLECTED",NA
"SAB",2007,"DTPCV3","NOT_COLLECTED",NA
"SAB",2008,"DTPCV3","NOT_COLLECTED",NA
"SAB",2009,"DTPCV3","NOT_COLLECTED",NA
"SAB",2010,"DTPCV3","NOT_COLLECTED",NA
"SAB",2011,"DTPCV3","NOT_COLLECTED",NA
"SAB",2012,"DTPCV3","NOT_COLLECTED",NA
"SAB",2013,"DTPCV3","NOT_COLLECTED",NA
"SAB",2014,"DTPCV3","NOT_COLLECTED",NA
"SAB",2015,"DTPCV3","NOT_COLLECTED",NA
"SAB",2016,"DTPCV3","NOT_COLLECTED",NA
"SAB",2006,"DTPCV3","NOT_COLLECTED",NA
"SAB",2007,"DTPCV3","NOT_COLLECTED",NA
"SAB",2008,"DTPCV3","NOT_COLLECTED",NA
"SAB",2009,"DTPCV3","NOT_COLLECTED",NA
"SAB",2010,"DTPCV3","NOT_COLLECTED",NA
"SAB",2011,"DTPCV3","NOT_COLLECTED",NA
"SAB",2012,"DTPCV3","NOT_COLLECTED","15"
"SAB",2013,"DTPCV3","NOT_COLLECTED",NA
"SAB",2014,"DTPCV3","NOT_COLLECTED",NA
"SAB",2015,"DTPCV3","NOT_COLLECTED",NA
"SAB",2016,"DTPCV3","NOT_COLLECTED",NA
"SAB",2006,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2007,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2008,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2009,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2010,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2011,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2012,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2013,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2014,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2015,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2016,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2006,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2007,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2008,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2009,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2010,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2011,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2012,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2013,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2014,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2015,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2016,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2006,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2007,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2008,"DTPCV3","12_TO_23_MONTHS",NA
"SAB",2009,"DTPCV3","12_TO_23_MONTHS",NA
